SeqID,subtype,distance_from_B,n_mutations,drug_class
614883,B_divergent,0.075,18,NNRTI
57113,B,0.04583333333333333,11,NNRTI
75717,B_divergent,0.06666666666666667,16,NNRTI
44025,B_divergent,0.05,12,NNRTI
112856,B_divergent,0.09166666666666666,22,NNRTI
69481,B,0.041666666666666664,10,NNRTI
61102,B,0.008333333333333333,2,NNRTI
109411,B,0.029166666666666667,7,NNRTI
614589,B,0.03333333333333333,8,NNRTI
614613,B,0.0375,9,NNRTI
39953,B_divergent,0.058333333333333334,14,NNRTI
44069,B,0.0125,3,NNRTI
81934,B_divergent,0.07916666666666666,19,NNRTI
198530,B_divergent,0.058333333333333334,14,NNRTI
615049,B_divergent,0.07916666666666666,19,NNRTI
64658,B,0.0125,3,NNRTI
614811,B,0.04583333333333333,11,NNRTI
103784,B_divergent,0.07916666666666666,19,NNRTI
467751,B,0.008333333333333333,2,NNRTI
615533,B_divergent,0.07916666666666666,19,NNRTI
615531,B_divergent,0.075,18,NNRTI
112396,B_divergent,0.05416666666666667,13,NNRTI
112380,B,0.0375,9,NNRTI
614815,B_divergent,0.06666666666666667,16,NNRTI
614817,B,0.041666666666666664,10,NNRTI
216616,B,0.020833333333333332,5,NNRTI
5465,B_divergent,0.058333333333333334,14,NNRTI
714998,B,0.0125,3,NNRTI
615217,B_divergent,0.05,12,NNRTI
26071,B,0.020833333333333332,5,NNRTI
112913,non-B,0.1,24,NNRTI
144186,B,0.03333333333333333,8,NNRTI
206416,B,0.020833333333333332,5,NNRTI
259186,B,0.025,6,NNRTI
75075,B,0.016666666666666666,4,NNRTI
75077,B,0.025,6,NNRTI
148102,B,0.016666666666666666,4,NNRTI
38719,B_divergent,0.075,18,NNRTI
259222,B,0.041666666666666664,10,NNRTI
259220,B,0.020833333333333332,5,NNRTI
68140,B,0.016666666666666666,4,NNRTI
148038,B,0.029166666666666667,7,NNRTI
615457,B_divergent,0.05,12,NNRTI
467825,B,0.004166666666666667,1,NNRTI
614525,B_divergent,0.05416666666666667,13,NNRTI
46706,B,0.0125,3,NNRTI
44033,B,0.0375,9,NNRTI
51986,B,0.0375,9,NNRTI
66818,B,0.03333333333333333,8,NNRTI
148128,B,0.04583333333333333,11,NNRTI
81800,B_divergent,0.05416666666666667,13,NNRTI
16275,B_divergent,0.06666666666666667,16,NNRTI
116508,B,0.029166666666666667,7,NNRTI
205614,B,0.0375,9,NNRTI
615001,B,0.029166666666666667,7,NNRTI
60091,B,0.025,6,NNRTI
97951,B,0.0375,9,NNRTI
615467,B,0.03333333333333333,8,NNRTI
56499,B_divergent,0.058333333333333334,14,NNRTI
60095,B,0.029166666666666667,7,NNRTI
615067,B,0.008333333333333333,2,NNRTI
205678,B,0.041666666666666664,10,NNRTI
15559,B,0.041666666666666664,10,NNRTI
117026,B,0.0375,9,NNRTI
614795,B_divergent,0.05,12,NNRTI
143452,B,0.029166666666666667,7,NNRTI
467739,B,0.004166666666666667,1,NNRTI
615401,B,0.020833333333333332,5,NNRTI
109387,B,0.029166666666666667,7,NNRTI
46710,non-B,0.10833333333333334,26,NNRTI
615365,B_divergent,0.07083333333333333,17,NNRTI
187132,B_divergent,0.06666666666666667,16,NNRTI
27662,B_divergent,0.07083333333333333,17,NNRTI
61146,B_divergent,0.05416666666666667,13,NNRTI
90013,B_divergent,0.05,12,NNRTI
8413,B,0.041666666666666664,10,NNRTI
258506,B,0.029166666666666667,7,NNRTI
614659,B,0.016666666666666666,4,NNRTI
26030,B_divergent,0.06666666666666667,16,NNRTI
26028,B_divergent,0.058333333333333334,14,NNRTI
75109,B,0.04583333333333333,11,NNRTI
715004,B,0.016666666666666666,4,NNRTI
614739,B_divergent,0.0625,15,NNRTI
38729,B_divergent,0.058333333333333334,14,NNRTI
74937,B_divergent,0.0625,15,NNRTI
38755,B,0.0125,3,NNRTI
235738,B_divergent,0.06666666666666667,16,NNRTI
7888,B,0.029166666666666667,7,NNRTI
55761,B_divergent,0.05416666666666667,13,NNRTI
148130,B,0.016666666666666666,4,NNRTI
38753,B,0.03333333333333333,8,NNRTI
148090,B,0.016666666666666666,4,NNRTI
9632,B_divergent,0.0625,15,NNRTI
98513,B,0.041666666666666664,10,NNRTI
197099,non-B,0.12083333333333333,29,NNRTI
615255,B,0.03333333333333333,8,NNRTI
467734,B,0.008333333333333333,2,NNRTI
183720,B,0.029166666666666667,7,NNRTI
206412,B,0.041666666666666664,10,NNRTI
205615,B_divergent,0.08333333333333333,20,NNRTI
112951,B_divergent,0.058333333333333334,14,NNRTI
116506,B,0.03333333333333333,8,NNRTI
216618,B,0.0125,3,NNRTI
74991,B,0.016666666666666666,4,NNRTI
614875,B_divergent,0.07916666666666666,19,NNRTI
614463,B_divergent,0.058333333333333334,14,NNRTI
614845,B,0.04583333333333333,11,NNRTI
55846,B_divergent,0.06666666666666667,16,NNRTI
187138,B_divergent,0.075,18,NNRTI
65126,B,0.008333333333333333,2,NNRTI
467769,B,0.008333333333333333,2,NNRTI
615305,B_divergent,0.07083333333333333,17,NNRTI
614933,B,0.0,0,NNRTI
5280,B,0.0375,9,NNRTI
109391,B,0.020833333333333332,5,NNRTI
105315,B,0.03333333333333333,8,NNRTI
90011,B_divergent,0.0625,15,NNRTI
61148,B,0.029166666666666667,7,NNRTI
614903,B_divergent,0.05416666666666667,13,NNRTI
56975,B,0.016666666666666666,4,NNRTI
10158,B_divergent,0.07083333333333333,17,NNRTI
615227,B_divergent,0.058333333333333334,14,NNRTI
614923,B_divergent,0.0625,15,NNRTI
28238,B,0.020833333333333332,5,NNRTI
40011,B,0.03333333333333333,8,NNRTI
614485,non-B,0.10833333333333334,26,NNRTI
115060,B,0.025,6,NNRTI
65138,B,0.020833333333333332,5,NNRTI
187142,B,0.04583333333333333,11,NNRTI
46700,B,0.0375,9,NNRTI
81848,B_divergent,0.08333333333333333,20,NNRTI
41884,B,0.029166666666666667,7,NNRTI
467789,B,0.004166666666666667,1,NNRTI
613972,B,0.004166666666666667,1,NNRTI
12531,B_divergent,0.05,12,NNRTI
614537,B_divergent,0.05416666666666667,13,NNRTI
56111,B_divergent,0.0875,21,NNRTI
11333,B,0.04583333333333333,11,NNRTI
257924,B,0.029166666666666667,7,NNRTI
38883,B,0.041666666666666664,10,NNRTI
259250,B,0.041666666666666664,10,NNRTI
205676,B_divergent,0.0875,21,NNRTI
112454,B_divergent,0.09166666666666666,22,NNRTI
206446,B_divergent,0.09583333333333334,23,NNRTI
615093,B,0.0375,9,NNRTI
143327,B,0.029166666666666667,7,NNRTI
614055,B,0.0,0,NNRTI
64540,B,0.025,6,NNRTI
8661,B,0.0375,9,NNRTI
143450,B,0.025,6,NNRTI
40594,B,0.04583333333333333,11,NNRTI
216596,B,0.025,6,NNRTI
615335,B,0.041666666666666664,10,NNRTI
52825,B,0.029166666666666667,7,NNRTI
123046,B_divergent,0.058333333333333334,14,NNRTI
112386,B,0.0375,9,NNRTI
614573,B_divergent,0.09583333333333334,23,NNRTI
112505,B,0.0375,9,NNRTI
64924,B,0.016666666666666666,4,NNRTI
467745,B,0.004166666666666667,1,NNRTI
206414,B,0.029166666666666667,7,NNRTI
112911,B,0.04583333333333333,11,NNRTI
77318,B_divergent,0.09166666666666666,22,NNRTI
81019,B_divergent,0.05,12,NNRTI
44097,B,0.029166666666666667,7,NNRTI
216656,B,0.004166666666666667,1,NNRTI
206448,B_divergent,0.058333333333333334,14,NNRTI
615035,B_divergent,0.075,18,NNRTI
259262,B,0.0375,9,NNRTI
148104,B,0.016666666666666666,4,NNRTI
614929,B,0.016666666666666666,4,NNRTI
116498,B,0.004166666666666667,1,NNRTI
38917,B_divergent,0.05,12,NNRTI
74927,B_divergent,0.07083333333333333,17,NNRTI
43996,B_divergent,0.058333333333333334,14,NNRTI
43995,B_divergent,0.07083333333333333,17,NNRTI
614495,B_divergent,0.09583333333333334,23,NNRTI
7969,B,0.03333333333333333,8,NNRTI
26478,B_divergent,0.058333333333333334,14,NNRTI
467815,B,0.004166666666666667,1,NNRTI
145690,B,0.04583333333333333,11,NNRTI
172139,B,0.0125,3,NNRTI
81798,B,0.020833333333333332,5,NNRTI
26469,B,0.0375,9,NNRTI
115062,B,0.0375,9,NNRTI
73543,B,0.020833333333333332,5,NNRTI
467779,B,0.0125,3,NNRTI
41546,B_divergent,0.058333333333333334,14,NNRTI
86663,B_divergent,0.05,12,NNRTI
66819,B,0.0375,9,NNRTI
28236,B,0.020833333333333332,5,NNRTI
614897,B,0.029166666666666667,7,NNRTI
614701,B,0.03333333333333333,8,NNRTI
615023,B_divergent,0.0625,15,NNRTI
56345,B_divergent,0.0625,15,NNRTI
148078,B_divergent,0.0625,15,NNRTI
44079,B,0.025,6,NNRTI
115058,B_divergent,0.058333333333333334,14,NNRTI
7385,B,0.0125,3,NNRTI
259176,B,0.025,6,NNRTI
257934,B,0.0125,3,NNRTI
44031,B,0.025,6,NNRTI
614881,B_divergent,0.05416666666666667,13,NNRTI
615319,B,0.041666666666666664,10,NNRTI
206444,B_divergent,0.06666666666666667,16,NNRTI
173551,B,0.03333333333333333,8,NNRTI
235710,non-B,0.1,24,NNRTI
112890,B,0.041666666666666664,10,NNRTI
123042,B,0.03333333333333333,8,NNRTI
205674,B,0.041666666666666664,10,NNRTI
52040,B,0.025,6,NNRTI
615241,B,0.0375,9,NNRTI
103236,B_divergent,0.06666666666666667,16,NNRTI
90003,B_divergent,0.05416666666666667,13,NNRTI
61106,B,0.029166666666666667,7,NNRTI
40186,B,0.04583333333333333,11,NNRTI
82016,B,0.041666666666666664,10,NNRTI
109415,B,0.03333333333333333,8,NNRTI
109465,B,0.029166666666666667,7,NNRTI
89963,B,0.03333333333333333,8,NNRTI
112909,B_divergent,0.07916666666666666,19,NNRTI
467806,B,0.004166666666666667,1,NNRTI
74981,B_divergent,0.0625,15,NNRTI
145688,B,0.020833333333333332,5,NNRTI
614635,B_divergent,0.0625,15,NNRTI
615279,B_divergent,0.06666666666666667,16,NNRTI
12927,B,0.025,6,NNRTI
38773,B,0.020833333333333332,5,NNRTI
73541,B_divergent,0.058333333333333334,14,NNRTI
216620,B,0.0125,3,NNRTI
44009,B_divergent,0.075,18,NNRTI
615173,B_divergent,0.05,12,NNRTI
206438,B,0.041666666666666664,10,NNRTI
52827,B,0.016666666666666666,4,NNRTI
117090,B_divergent,0.05416666666666667,13,NNRTI
467800,B,0.008333333333333333,2,NNRTI
52593,B,0.0375,9,NNRTI
614551,B_divergent,0.09166666666666666,22,NNRTI
112507,B,0.041666666666666664,10,NNRTI
81017,B_divergent,0.0625,15,NNRTI
145193,B,0.016666666666666666,4,NNRTI
467755,B,0.0125,3,NNRTI
112539,B,0.04583333333333333,11,NNRTI
46708,B,0.0375,9,NNRTI
60640,B,0.029166666666666667,7,NNRTI
109389,B,0.020833333333333332,5,NNRTI
615427,B_divergent,0.0625,15,NNRTI
65056,B,0.020833333333333332,5,NNRTI
112477,B_divergent,0.075,18,NNRTI
235690,B,0.0125,3,NNRTI
615465,B_divergent,0.058333333333333334,14,NNRTI
61108,B,0.04583333333333333,11,NNRTI
614515,B,0.0375,9,NNRTI
8401,B,0.016666666666666666,4,NNRTI
44077,B,0.008333333333333333,2,NNRTI
26044,B_divergent,0.05,12,NNRTI
183476,B_divergent,0.05,12,NNRTI
147976,B,0.03333333333333333,8,NNRTI
112573,B,0.0375,9,NNRTI
259208,B,0.020833333333333332,5,NNRTI
197087,B_divergent,0.058333333333333334,14,NNRTI
615111,B,0.0125,3,NNRTI
56379,B,0.025,6,NNRTI
258504,B_divergent,0.06666666666666667,16,NNRTI
112408,B_divergent,0.058333333333333334,14,NNRTI
56197,B_divergent,0.05,12,NNRTI
38713,B,0.03333333333333333,8,NNRTI
81780,B,0.016666666666666666,4,NNRTI
715003,B,0.0125,3,NNRTI
198542,B,0.029166666666666667,7,NNRTI
615209,B,0.041666666666666664,10,NNRTI
259224,B,0.025,6,NNRTI
615055,non-B,0.1125,27,NNRTI
64520,B,0.029166666666666667,7,NNRTI
116502,B,0.016666666666666666,4,NNRTI
50514,B,0.008333333333333333,2,NNRTI
173669,B_divergent,0.058333333333333334,14,NNRTI
613995,B,0.0,0,NNRTI
81806,B_divergent,0.075,18,NNRTI
467754,B,0.0125,3,NNRTI
6609,B,0.0375,9,NNRTI
143335,B,0.020833333333333332,5,NNRTI
73533,B,0.020833333333333332,5,NNRTI
614599,B,0.025,6,NNRTI
89983,B_divergent,0.0625,15,NNRTI
51657,B,0.04583333333333333,11,NNRTI
109395,B,0.008333333333333333,2,NNRTI
615517,B_divergent,0.07916666666666666,19,NNRTI
81011,B,0.041666666666666664,10,NNRTI
112919,B_divergent,0.05,12,NNRTI
44012,B_divergent,0.05416666666666667,13,NNRTI
205639,B,0.041666666666666664,10,NNRTI
206422,B,0.041666666666666664,10,NNRTI
614465,B,0.0375,9,NNRTI
614467,B,0.041666666666666664,10,NNRTI
467824,B,0.004166666666666667,1,NNRTI
41031,B,0.0375,9,NNRTI
61046,B_divergent,0.058333333333333334,14,NNRTI
148124,B,0.0125,3,NNRTI
56513,B_divergent,0.05416666666666667,13,NNRTI
40816,B_divergent,0.058333333333333334,14,NNRTI
615291,B_divergent,0.0625,15,NNRTI
79371,B,0.0375,9,NNRTI
103192,B_divergent,0.05,12,NNRTI
614857,B,0.0125,3,NNRTI
187144,B,0.041666666666666664,10,NNRTI
112483,B,0.016666666666666666,4,NNRTI
4697,B,0.04583333333333333,11,NNRTI
467799,B,0.008333333333333333,2,NNRTI
81850,B_divergent,0.06666666666666667,16,NNRTI
44037,B,0.03333333333333333,8,NNRTI
614953,B,0.041666666666666664,10,NNRTI
148016,B,0.016666666666666666,4,NNRTI
148074,B,0.03333333333333333,8,NNRTI
90007,B_divergent,0.058333333333333334,14,NNRTI
615281,B_divergent,0.075,18,NNRTI
51671,B_divergent,0.05,12,NNRTI
112382,B,0.029166666666666667,7,NNRTI
546765,B,0.004166666666666667,1,NNRTI
112458,B,0.025,6,NNRTI
61138,B_divergent,0.08333333333333333,20,NNRTI
235728,B_divergent,0.05416666666666667,13,NNRTI
87123,B,0.03333333333333333,8,NNRTI
143325,B,0.0125,3,NNRTI
44071,B,0.0125,3,NNRTI
614637,B_divergent,0.0875,21,NNRTI
614719,B_divergent,0.05,12,NNRTI
81942,B_divergent,0.075,18,NNRTI
715010,B,0.004166666666666667,1,NNRTI
615191,B_divergent,0.058333333333333334,14,NNRTI
109397,B,0.029166666666666667,7,NNRTI
206420,B,0.020833333333333332,5,NNRTI
112917,B_divergent,0.05416666666666667,13,NNRTI
143345,B_divergent,0.09166666666666666,22,NNRTI
28241,B,0.029166666666666667,7,NNRTI
44091,B,0.008333333333333333,2,NNRTI
66313,B_divergent,0.05,12,NNRTI
112499,B,0.04583333333333333,11,NNRTI
112497,B_divergent,0.06666666666666667,16,NNRTI
183734,B,0.025,6,NNRTI
612615,B,0.004166666666666667,1,NNRTI
172119,B,0.029166666666666667,7,NNRTI
614769,B,0.04583333333333333,11,NNRTI
145706,B_divergent,0.06666666666666667,16,NNRTI
615161,B,0.016666666666666666,4,NNRTI
198538,B_divergent,0.05,12,NNRTI
615483,B_divergent,0.05416666666666667,13,NNRTI
205612,B,0.041666666666666664,10,NNRTI
148122,B,0.020833333333333332,5,NNRTI
117020,B,0.041666666666666664,10,NNRTI
81804,non-B,0.10416666666666667,25,NNRTI
75719,B,0.025,6,NNRTI
467764,B,0.0125,3,NNRTI
7376,B,0.04583333333333333,11,NNRTI
614571,B_divergent,0.058333333333333334,14,NNRTI
615377,B,0.041666666666666664,10,NNRTI
148084,B,0.0125,3,NNRTI
11338,B_divergent,0.06666666666666667,16,NNRTI
614783,B_divergent,0.075,18,NNRTI
467838,B,0.020833333333333332,5,NNRTI
117086,B,0.041666666666666664,10,NNRTI
615441,B,0.04583333333333333,11,NNRTI
257944,B_divergent,0.058333333333333334,14,NNRTI
60097,B_divergent,0.0875,21,NNRTI
467812,B,0.008333333333333333,2,NNRTI
467780,B,0.0125,3,NNRTI
4388,B,0.03333333333333333,8,NNRTI
615021,B_divergent,0.05416666666666667,13,NNRTI
235708,B,0.016666666666666666,4,NNRTI
112535,B_divergent,0.06666666666666667,16,NNRTI
52020,B,0.016666666666666666,4,NNRTI
148032,B,0.03333333333333333,8,NNRTI
148006,B,0.029166666666666667,7,NNRTI
614987,B,0.029166666666666667,7,NNRTI
75047,B,0.025,6,NNRTI
109461,B,0.004166666666666667,1,NNRTI
213422,B,0.020833333333333332,5,NNRTI
107986,B_divergent,0.075,18,NNRTI
112440,B,0.020833333333333332,5,NNRTI
61100,B,0.0375,9,NNRTI
59265,B,0.020833333333333332,5,NNRTI
109409,B,0.008333333333333333,2,NNRTI
7360,B,0.029166666666666667,7,NNRTI
614685,B,0.029166666666666667,7,NNRTI
44039,B,0.008333333333333333,2,NNRTI
64498,B,0.029166666666666667,7,NNRTI
615139,B_divergent,0.05416666666666667,13,NNRTI
78857,B,0.03333333333333333,8,NNRTI
143341,B,0.041666666666666664,10,NNRTI
81876,B,0.04583333333333333,11,NNRTI
61142,B,0.020833333333333332,5,NNRTI
117072,B,0.020833333333333332,5,NNRTI
148096,B,0.03333333333333333,8,NNRTI
615129,B,0.029166666666666667,7,NNRTI
614057,B,0.008333333333333333,2,NNRTI
117068,B_divergent,0.07083333333333333,17,NNRTI
81814,B_divergent,0.08333333333333333,20,NNRTI
148062,B,0.04583333333333333,11,NNRTI
65036,B,0.008333333333333333,2,NNRTI
615339,B,0.0375,9,NNRTI
7879,B_divergent,0.05416666666666667,13,NNRTI
40495,B,0.0375,9,NNRTI
173108,B,0.041666666666666664,10,NNRTI
105311,B_divergent,0.075,18,NNRTI
148024,B,0.0,0,NNRTI
615529,B,0.025,6,NNRTI
259246,B,0.020833333333333332,5,NNRTI
614697,B,0.0375,9,NNRTI
205618,B_divergent,0.07083333333333333,17,NNRTI
614921,B,0.0375,9,NNRTI
112929,B_divergent,0.06666666666666667,16,NNRTI
235698,B,0.016666666666666666,4,NNRTI
206430,B,0.04583333333333333,11,NNRTI
614483,B_divergent,0.0625,15,NNRTI
257962,B_divergent,0.05,12,NNRTI
44083,B,0.020833333333333332,5,NNRTI
61150,B,0.029166666666666667,7,NNRTI
143333,B,0.0375,9,NNRTI
116504,B,0.029166666666666667,7,NNRTI
112469,B_divergent,0.05416666666666667,13,NNRTI
259266,B,0.0375,9,NNRTI
259268,B_divergent,0.05,12,NNRTI
615033,B_divergent,0.0625,15,NNRTI
614561,B_divergent,0.09583333333333334,23,NNRTI
145694,B,0.008333333333333333,2,NNRTI
61154,B,0.020833333333333332,5,NNRTI
61092,B_divergent,0.05,12,NNRTI
61160,B,0.020833333333333332,5,NNRTI
112434,B,0.04583333333333333,11,NNRTI
614873,B,0.016666666666666666,4,NNRTI
614847,B_divergent,0.06666666666666667,16,NNRTI
82398,B,0.020833333333333332,5,NNRTI
467759,B,0.004166666666666667,1,NNRTI
73551,B_divergent,0.05416666666666667,13,NNRTI
73553,B_divergent,0.0625,15,NNRTI
65116,B,0.020833333333333332,5,NNRTI
615303,B_divergent,0.09583333333333334,23,NNRTI
27645,B_divergent,0.05,12,NNRTI
90009,B_divergent,0.058333333333333334,14,NNRTI
614627,non-B,0.1,24,NNRTI
60087,B,0.04583333333333333,11,NNRTI
205616,B_divergent,0.05,12,NNRTI
77372,B,0.041666666666666664,10,NNRTI
89037,B_divergent,0.058333333333333334,14,NNRTI
148000,B,0.03333333333333333,8,NNRTI
16297,B_divergent,0.058333333333333334,14,NNRTI
9650,B,0.020833333333333332,5,NNRTI
148092,B,0.004166666666666667,1,NNRTI
615181,B,0.03333333333333333,8,NNRTI
615269,B,0.025,6,NNRTI
615271,B,0.03333333333333333,8,NNRTI
467808,B,0.004166666666666667,1,NNRTI
257952,B,0.020833333333333332,5,NNRTI
148126,B,0.025,6,NNRTI
55753,B,0.020833333333333332,5,NNRTI
197091,B,0.029166666666666667,7,NNRTI
614759,B,0.020833333333333332,5,NNRTI
81948,B_divergent,0.058333333333333334,14,NNRTI
112521,B_divergent,0.07916666666666666,19,NNRTI
148086,B,0.025,6,NNRTI
112579,B_divergent,0.05,12,NNRTI
235718,B,0.025,6,NNRTI
79041,B,0.020833333333333332,5,NNRTI
81916,B,0.0125,3,NNRTI
80985,B,0.03333333333333333,8,NNRTI
109405,B,0.025,6,NNRTI
10496,B,0.03333333333333333,8,NNRTI
90015,B_divergent,0.075,18,NNRTI
117040,B_divergent,0.0625,15,NNRTI
205613,B,0.04583333333333333,11,NNRTI
614969,B_divergent,0.07916666666666666,19,NNRTI
614793,B,0.0125,3,NNRTI
467804,B,0.004166666666666667,1,NNRTI
145704,B_divergent,0.07083333333333333,17,NNRTI
615397,B,0.0375,9,NNRTI
615367,B_divergent,0.058333333333333334,14,NNRTI
143454,B,0.020833333333333332,5,NNRTI
61112,B_divergent,0.05,12,NNRTI
105303,B_divergent,0.058333333333333334,14,NNRTI
109449,B,0.004166666666666667,1,NNRTI
38927,B_divergent,0.0625,15,NNRTI
86993,B,0.029166666666666667,7,NNRTI
116514,B,0.025,6,NNRTI
116911,B,0.03333333333333333,8,NNRTI
43998,B,0.03333333333333333,8,NNRTI
54601,B,0.0125,3,NNRTI
61144,B,0.041666666666666664,10,NNRTI
112390,B,0.016666666666666666,4,NNRTI
467819,B,0.004166666666666667,1,NNRTI
60089,B,0.016666666666666666,4,NNRTI
615003,B,0.03333333333333333,8,NNRTI
64488,B,0.03333333333333333,8,NNRTI
116510,B,0.041666666666666664,10,NNRTI
52831,B,0.025,6,NNRTI
9425,B,0.029166666666666667,7,NNRTI
66815,B,0.0125,3,NNRTI
81932,B,0.03333333333333333,8,NNRTI
60644,B,0.029166666666666667,7,NNRTI
615455,B,0.03333333333333333,8,NNRTI
46704,B_divergent,0.05,12,NNRTI
44103,B,0.016666666666666666,4,NNRTI
5641,B,0.0375,9,NNRTI
467775,B,0.008333333333333333,2,NNRTI
145197,B,0.029166666666666667,7,NNRTI
143458,B,0.008333333333333333,2,NNRTI
38827,B,0.0375,9,NNRTI
112438,B,0.03333333333333333,8,NNRTI
614583,B_divergent,0.07083333333333333,17,NNRTI
28234,B,0.041666666666666664,10,NNRTI
90019,B,0.04583333333333333,11,NNRTI
148004,B,0.025,6,NNRTI
4433,B,0.0125,3,NNRTI
59345,B_divergent,0.07083333333333333,17,NNRTI
615045,B_divergent,0.07083333333333333,17,NNRTI
97983,B_divergent,0.05416666666666667,13,NNRTI
614819,B,0.0125,3,NNRTI
714997,B,0.008333333333333333,2,NNRTI
714996,B,0.004166666666666667,1,NNRTI
81844,B,0.03333333333333333,8,NNRTI
44047,B,0.020833333333333332,5,NNRTI
467749,B,0.004166666666666667,1,NNRTI
65106,B,0.020833333333333332,5,NNRTI
112493,B,0.041666666666666664,10,NNRTI
615047,B,0.016666666666666666,4,NNRTI
259188,B,0.020833333333333332,5,NNRTI
614675,B,0.0125,3,NNRTI
205680,B_divergent,0.07083333333333333,17,NNRTI
112378,B,0.0375,9,NNRTI
467750,B,0.004166666666666667,1,NNRTI
39949,B_divergent,0.075,18,NNRTI
66820,B,0.020833333333333332,5,NNRTI
714995,B,0.0125,3,NNRTI
155129,B_divergent,0.05,12,NNRTI
117080,B_divergent,0.07083333333333333,17,NNRTI
27723,B_divergent,0.05416666666666667,13,NNRTI
614585,B,0.016666666666666666,4,NNRTI
89033,B_divergent,0.058333333333333334,14,NNRTI
76231,B,0.016666666666666666,4,NNRTI
614615,B_divergent,0.05,12,NNRTI
52898,B_divergent,0.075,18,NNRTI
68136,B_divergent,0.07083333333333333,17,NNRTI
112527,B_divergent,0.05416666666666667,13,NNRTI
64888,B,0.020833333333333332,5,NNRTI
145698,B,0.029166666666666667,7,NNRTI
75021,B,0.016666666666666666,4,NNRTI
75029,B,0.0125,3,NNRTI
216632,B,0.025,6,NNRTI
615011,B_divergent,0.05416666666666667,13,NNRTI
61096,B,0.0375,9,NNRTI
54604,B,0.04583333333333333,11,NNRTI
615451,B_divergent,0.09583333333333334,23,NNRTI
615453,non-B,0.1,24,NNRTI
103100,B,0.020833333333333332,5,NNRTI
59259,B,0.0375,9,NNRTI
112858,B,0.016666666666666666,4,NNRTI
109455,B_divergent,0.05416666666666667,13,NNRTI
38785,B,0.0375,9,NNRTI
148070,B,0.008333333333333333,2,NNRTI
56697,B,0.008333333333333333,2,NNRTI
467820,B,0.004166666666666667,1,NNRTI
73557,B_divergent,0.06666666666666667,16,NNRTI
615225,B_divergent,0.08333333333333333,20,NNRTI
257940,B_divergent,0.07916666666666666,19,NNRTI
117008,B,0.020833333333333332,5,NNRTI
206426,B,0.03333333333333333,8,NNRTI
4483,B,0.03333333333333333,8,NNRTI
52910,B_divergent,0.075,18,NNRTI
14669,B,0.04583333333333333,11,NNRTI
44087,B,0.0125,3,NNRTI
10516,B,0.0125,3,NNRTI
74987,B,0.020833333333333332,5,NNRTI
615071,B_divergent,0.07083333333333333,17,NNRTI
198532,B,0.041666666666666664,10,NNRTI
216628,B_divergent,0.05416666666666667,13,NNRTI
97969,B_divergent,0.09583333333333334,23,NNRTI
40586,B,0.03333333333333333,8,NNRTI
614791,B_divergent,0.07083333333333333,17,NNRTI
615393,non-B,0.10833333333333334,26,NNRTI
467741,B,0.004166666666666667,1,NNRTI
81794,B,0.025,6,NNRTI
112473,B,0.041666666666666664,10,NNRTI
12552,B_divergent,0.075,18,NNRTI
112398,B_divergent,0.05,12,NNRTI
615289,B,0.041666666666666664,10,NNRTI
614663,B_divergent,0.0625,15,NNRTI
614665,B_divergent,0.08333333333333333,20,NNRTI
81810,B_divergent,0.05416666666666667,13,NNRTI
187128,B,0.0375,9,NNRTI
50510,B,0.020833333333333332,5,NNRTI
614745,B,0.016666666666666666,4,NNRTI
52094,B,0.029166666666666667,7,NNRTI
235720,B_divergent,0.05416666666666667,13,NNRTI
235682,B,0.029166666666666667,7,NNRTI
615183,B,0.025,6,NNRTI
59261,B,0.041666666666666664,10,NNRTI
112410,B_divergent,0.07916666666666666,19,NNRTI
66825,B,0.0125,3,NNRTI
14627,B,0.03333333333333333,8,NNRTI
109457,B,0.008333333333333333,2,NNRTI
16213,B,0.03333333333333333,8,NNRTI
148068,B,0.0375,9,NNRTI
615261,B_divergent,0.05,12,NNRTI
44043,B,0.016666666666666666,4,NNRTI
40166,B,0.0375,9,NNRTI
112489,B,0.04583333333333333,11,NNRTI
614869,B,0.0125,3,NNRTI
206436,B,0.020833333333333332,5,NNRTI
216622,B,0.008333333333333333,2,NNRTI
40059,B_divergent,0.05,12,NNRTI
148116,B,0.004166666666666667,1,NNRTI
467760,B,0.004166666666666667,1,NNRTI
38721,B,0.020833333333333332,5,NNRTI
112376,B_divergent,0.075,18,NNRTI
52835,B,0.03333333333333333,8,NNRTI
615299,B,0.016666666666666666,4,NNRTI
467771,B,0.008333333333333333,2,NNRTI
41280,B,0.04583333333333333,11,NNRTI
614563,B,0.020833333333333332,5,NNRTI
7347,B_divergent,0.058333333333333334,14,NNRTI
112529,B,0.04583333333333333,11,NNRTI
44107,B,0.016666666666666666,4,NNRTI
60648,B_divergent,0.05416666666666667,13,NNRTI
41769,B,0.025,6,NNRTI
145201,B,0.008333333333333333,2,NNRTI
467795,B,0.008333333333333333,2,NNRTI
467784,B,0.008333333333333333,2,NNRTI
50508,B_divergent,0.08333333333333333,20,NNRTI
38781,B_divergent,0.05416666666666667,13,NNRTI
81888,non-B,0.10416666666666667,25,NNRTI
51863,B,0.016666666666666666,4,NNRTI
61116,B_divergent,0.08333333333333333,20,NNRTI
74919,B_divergent,0.075,18,NNRTI
38899,B_divergent,0.058333333333333334,14,NNRTI
235700,B,0.04583333333333333,11,NNRTI
113061,B_divergent,0.08333333333333333,20,NNRTI
